Notes	State	State Code	Year	Year Code	Age Group	Age Group Code	Gender	Gender Code	Cause of death	Cause of death Code	Deaths	Population	Crude Rate
	Kentucky	21	2013	2013	45-54 years	45-54	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	17	305299	5.6 (Unreliable)
	Kentucky	21	2013	2013	45-54 years	45-54	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	17	305299	5.6 (Unreliable)
	Kentucky	21	2013	2013	55-64 years	55-64	Female	F	"Stomach, unspecified - Malignant neoplasms"	C16.9	11	295069	3.7 (Unreliable)
	Kentucky	21	2013	2013	55-64 years	55-64	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	59	295069	20
	Kentucky	21	2013	2013	55-64 years	55-64	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	43	295069	14.6
	Kentucky	21	2013	2013	55-64 years	55-64	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	334	295069	113.2
	Kentucky	21	2013	2013	55-64 years	55-64	Female	F	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	13	295069	4.4 (Unreliable)
	Kentucky	21	2013	2013	55-64 years	55-64	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	144	295069	48.8
	Kentucky	21	2013	2013	55-64 years	55-64	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	17	295069	5.8 (Unreliable)
	Kentucky	21	2013	2013	55-64 years	55-64	Female	F	Endometrium - Malignant neoplasms	C54.1	16	295069	5.4 (Unreliable)
	Kentucky	21	2013	2013	55-64 years	55-64	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	18	295069	6.1 (Unreliable)
	Kentucky	21	2013	2013	55-64 years	55-64	Female	F	Malignant neoplasm of ovary	C56	39	295069	13.2
	Kentucky	21	2013	2013	55-64 years	55-64	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	17	295069	5.8 (Unreliable)
	Kentucky	21	2013	2013	55-64 years	55-64	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	26	295069	8.8
	Kentucky	21	2013	2013	55-64 years	55-64	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	13	295069	4.4 (Unreliable)
	Kentucky	21	2013	2013	55-64 years	55-64	Female	F	Acute myeloid leukaemia - Malignant neoplasms	C92.0	10	295069	3.4 (Unreliable)
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	"Pharynx, unspecified - Malignant neoplasms"	C14.0	13	275554	4.7 (Unreliable)
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	58	275554	21
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	14	275554	5.1 (Unreliable)
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	85	275554	30.8
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	Malignant neoplasm of rectum	C20	17	275554	6.2 (Unreliable)
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	40	275554	14.5
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	24	275554	8.7
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	87	275554	31.6
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	"Larynx, unspecified - Malignant neoplasms"	C32.9	19	275554	6.9 (Unreliable)
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	479	275554	173.8
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	20	275554	7.3
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	Malignant neoplasm of prostate	C61	27	275554	9.8
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	42	275554	15.2
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	18	275554	6.5 (Unreliable)
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	43	275554	15.6
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	23	275554	8.3
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	18	275554	6.5 (Unreliable)
	Kentucky	21	2013	2013	55-64 years	55-64	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	14	275554	5.1 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Female	F	"Stomach, unspecified - Malignant neoplasms"	C16.9	17	196883	8.6 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	78	196883	39.6
	Kentucky	21	2013	2013	65-74 years	65-74	Female	F	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	13	196883	6.6 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	61	196883	31
	Kentucky	21	2013	2013	65-74 years	65-74	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	494	196883	250.9
	Kentucky	21	2013	2013	65-74 years	65-74	Female	F	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	13	196883	6.6 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	148	196883	75.2
	Kentucky	21	2013	2013	65-74 years	65-74	Female	F	Endometrium - Malignant neoplasms	C54.1	17	196883	8.6 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	17	196883	8.6 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Female	F	Malignant neoplasm of ovary	C56	54	196883	27.4
	Kentucky	21	2013	2013	65-74 years	65-74	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	21	196883	10.7
	Kentucky	21	2013	2013	65-74 years	65-74	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	20	196883	10.2
	Kentucky	21	2013	2013	65-74 years	65-74	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	22	196883	11.2
	Kentucky	21	2013	2013	65-74 years	65-74	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	19	196883	9.7 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	17	196883	8.6 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Female	F	Acute myeloid leukaemia - Malignant neoplasms	C92.0	19	196883	9.7 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	"Tongue, unspecified - Malignant neoplasms"	C02.9	10	173322	5.8 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	"Pharynx, unspecified - Malignant neoplasms"	C14.0	11	173322	6.3 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	57	173322	32.9
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	31	173322	17.9
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	90	173322	51.9
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	Malignant neoplasm of rectosigmoid junction	C19	11	173322	6.3 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	Malignant neoplasm of rectum	C20	23	173322	13.3
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	24	173322	13.8
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	11	173322	6.3 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	17	173322	9.8 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	94	173322	54.2
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	"Larynx, unspecified - Malignant neoplasms"	C32.9	19	173322	11.0 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	653	173322	376.8
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	33	173322	19
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	Malignant neoplasm of prostate	C61	92	173322	53.1
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	44	173322	25.4
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	47	173322	27.1
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	27	173322	15.6
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	31	173322	17.9
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	23	173322	13.3
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	16	173322	9.2 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	19	173322	11.0 (Unreliable)
	Kentucky	21	2013	2013	65-74 years	65-74	Male	M	"Leukaemia, unspecified - Malignant neoplasms"	C95.9	15	173322	8.7 (Unreliable)
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	"Stomach, unspecified - Malignant neoplasms"	C16.9	14	109722	12.8 (Unreliable)
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	77	109722	70.2
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	"Liver, unspecified - Malignant neoplasms"	C22.9	21	109722	19.1
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	89	109722	81.1
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	409	109722	372.8
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	109	109722	99.3
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	11	109722	10.0 (Unreliable)
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	Endometrium - Malignant neoplasms	C54.1	12	109722	10.9 (Unreliable)
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	13	109722	11.8 (Unreliable)
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	Malignant neoplasm of ovary	C56	56	109722	51
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	21	109722	19.1
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	23	109722	21
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	19	109722	17.3 (Unreliable)
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	30	109722	27.3
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	24	109722	21.9
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	15	109722	13.7 (Unreliable)
	Kentucky	21	2013	2013	75-84 years	75-84	Female	F	Acute myeloid leukaemia - Malignant neoplasms	C92.0	13	109722	11.8 (Unreliable)
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	33	79341	41.6
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	28	79341	35.3
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	83	79341	104.6
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	Malignant neoplasm of rectum	C20	14	79341	17.6 (Unreliable)
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	16	79341	20.2 (Unreliable)
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	14	79341	17.6 (Unreliable)
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	56	79341	70.6
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	554	79341	698.3
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	27	79341	34
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	Malignant neoplasm of prostate	C61	119	79341	150
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	31	79341	39.1
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	56	79341	70.6
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	18	79341	22.7 (Unreliable)
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	46	79341	58
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	30	79341	37.8
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	15	79341	18.9 (Unreliable)
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	21	79341	26.5
	Kentucky	21	2013	2013	75-84 years	75-84	Male	M	"Leukaemia, unspecified - Malignant neoplasms"	C95.9	10	79341	12.6 (Unreliable)
	Kentucky	21	2013	2013	85+ years	85+	Female	F	"Stomach, unspecified - Malignant neoplasms"	C16.9	12	50501	23.8 (Unreliable)
	Kentucky	21	2013	2013	85+ years	85+	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	70	50501	138.6
	Kentucky	21	2013	2013	85+ years	85+	Female	F	Malignant neoplasm of rectum	C20	11	50501	21.8 (Unreliable)
	Kentucky	21	2013	2013	85+ years	85+	Female	F	"Liver, unspecified - Malignant neoplasms"	C22.9	10	50501	19.8 (Unreliable)
	Kentucky	21	2013	2013	85+ years	85+	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	61	50501	120.8
	Kentucky	21	2013	2013	85+ years	85+	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	145	50501	287.1
	Kentucky	21	2013	2013	85+ years	85+	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	71	50501	140.6
	Kentucky	21	2013	2013	85+ years	85+	Female	F	Malignant neoplasm of ovary	C56	31	50501	61.4
	Kentucky	21	2013	2013	85+ years	85+	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	20	50501	39.6
	Kentucky	21	2013	2013	85+ years	85+	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	14	50501	27.7 (Unreliable)
	Kentucky	21	2013	2013	85+ years	85+	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	18	50501	35.6 (Unreliable)
	Kentucky	21	2013	2013	85+ years	85+	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	18	50501	35.6 (Unreliable)
	Kentucky	21	2013	2013	85+ years	85+	Female	F	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	13	50501	25.7 (Unreliable)
	Kentucky	21	2013	2013	85+ years	85+	Female	F	Acute myeloid leukaemia - Malignant neoplasms	C92.0	10	50501	19.8 (Unreliable)
	Kentucky	21	2013	2013	85+ years	85+	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	42	23922	175.6
	Kentucky	21	2013	2013	85+ years	85+	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	11	23922	46.0 (Unreliable)
	Kentucky	21	2013	2013	85+ years	85+	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	28	23922	117
	Kentucky	21	2013	2013	85+ years	85+	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	152	23922	635.4
	Kentucky	21	2013	2013	85+ years	85+	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	15	23922	62.7 (Unreliable)
	Kentucky	21	2013	2013	85+ years	85+	Male	M	Malignant neoplasm of prostate	C61	115	23922	480.7
	Kentucky	21	2013	2013	85+ years	85+	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	17	23922	71.1 (Unreliable)
	Kentucky	21	2013	2013	85+ years	85+	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	28	23922	117
	Kentucky	21	2013	2013	85+ years	85+	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	23	23922	96.1
	Kentucky	21	2013	2013	85+ years	85+	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	12	23922	50.2 (Unreliable)
	Kentucky	21	2014	2014	35-44 years	35-44	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	17	279530	6.1 (Unreliable)
	Kentucky	21	2014	2014	35-44 years	35-44	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	37	279530	13.2
	Kentucky	21	2014	2014	35-44 years	35-44	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	11	279530	3.9 (Unreliable)
	Kentucky	21	2014	2014	35-44 years	35-44	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	14	281162	5.0 (Unreliable)
	Kentucky	21	2014	2014	35-44 years	35-44	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	12	281162	4.3 (Unreliable)
	Kentucky	21	2014	2014	45-54 years	45-54	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	24	309229	7.8
	Kentucky	21	2014	2014	45-54 years	45-54	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	26	309229	8.4
	Kentucky	21	2014	2014	45-54 years	45-54	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	116	309229	37.5
	Kentucky	21	2014	2014	45-54 years	45-54	Female	F	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	13	309229	4.2 (Unreliable)
	Kentucky	21	2014	2014	45-54 years	45-54	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	75	309229	24.3
	Kentucky	21	2014	2014	45-54 years	45-54	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	15	309229	4.9 (Unreliable)
	Kentucky	21	2014	2014	45-54 years	45-54	Female	F	Malignant neoplasm of ovary	C56	16	309229	5.2 (Unreliable)
	Kentucky	21	2014	2014	45-54 years	45-54	Male	M	"Pharynx, unspecified - Malignant neoplasms"	C14.0	11	300931	3.7 (Unreliable)
	Kentucky	21	2014	2014	45-54 years	45-54	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	19	300931	6.3 (Unreliable)
	Kentucky	21	2014	2014	45-54 years	45-54	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	10	300931	3.3 (Unreliable)
	Kentucky	21	2014	2014	45-54 years	45-54	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	40	300931	13.3
	Kentucky	21	2014	2014	45-54 years	45-54	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	10	300931	3.3 (Unreliable)
	Kentucky	21	2014	2014	45-54 years	45-54	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	11	300931	3.7 (Unreliable)
	Kentucky	21	2014	2014	45-54 years	45-54	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	29	300931	9.6
	Kentucky	21	2014	2014	45-54 years	45-54	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	162	300931	53.8
	Kentucky	21	2014	2014	45-54 years	45-54	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	12	300931	4.0 (Unreliable)
	Kentucky	21	2014	2014	45-54 years	45-54	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	16	300931	5.3 (Unreliable)
	Kentucky	21	2014	2014	45-54 years	45-54	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	10	300931	3.3 (Unreliable)
	Kentucky	21	2014	2014	45-54 years	45-54	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	17	300931	5.6 (Unreliable)
	Kentucky	21	2014	2014	55-64 years	55-64	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	61	298725	20.4
	Kentucky	21	2014	2014	55-64 years	55-64	Female	F	Malignant neoplasm of rectum	C20	10	298725	3.3 (Unreliable)
	Kentucky	21	2014	2014	55-64 years	55-64	Female	F	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	16	298725	5.4 (Unreliable)
	Kentucky	21	2014	2014	55-64 years	55-64	Female	F	"Liver, unspecified - Malignant neoplasms"	C22.9	12	298725	4.0 (Unreliable)
	Kentucky	21	2014	2014	55-64 years	55-64	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	56	298725	18.7
	Kentucky	21	2014	2014	55-64 years	55-64	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	344	298725	115.2
	Kentucky	21	2014	2014	55-64 years	55-64	Female	F	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	15	298725	5.0 (Unreliable)
	Kentucky	21	2014	2014	55-64 years	55-64	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	125	298725	41.8
	Kentucky	21	2014	2014	55-64 years	55-64	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	10	298725	3.3 (Unreliable)
	Kentucky	21	2014	2014	55-64 years	55-64	Female	F	Endometrium - Malignant neoplasms	C54.1	13	298725	4.4 (Unreliable)
	Kentucky	21	2014	2014	55-64 years	55-64	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	14	298725	4.7 (Unreliable)
	Kentucky	21	2014	2014	55-64 years	55-64	Female	F	Malignant neoplasm of ovary	C56	44	298725	14.7
	Kentucky	21	2014	2014	55-64 years	55-64	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	11	298725	3.7 (Unreliable)
	Kentucky	21	2014	2014	55-64 years	55-64	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	23	298725	7.7
	Kentucky	21	2014	2014	55-64 years	55-64	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	11	298725	3.7 (Unreliable)
	Kentucky	21	2014	2014	55-64 years	55-64	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	12	298725	4.0 (Unreliable)
